order_id,customer,product,quantity,price,order_date,email,address
af3f5254-f08a-4682-9b38-3cb6fa4d0942,ANTHONY PIERCE,laptop D,47.0,443.49,2024-12-16,johnsonemily@example.com,"618 Helen Unions Suite 798, South Trevor, WA 17754"
7f8ccfd1-f310-479c-abf3-8b8fed7fd72c,TIMOTHY GARRETT,laptop D,27.0,377.43,2024-03-04,adamsjessica@example.org,"62543 Richardson Lights Apt. 932, New Robertmouth, DC 79065"
461efb4d-fe8b-4954-aed8-5e5a30e2a658,TERESA SPARKS,laptop A,18.0,183.41,2025-02-03,,"7018 Michael Spur, Shannonbury, FM 92334"
89d21fc0-c73a-4d80-80d8-8f6d3e93bcdf,DR. RICHARD PENA,laptop C,14.0,224.13,03-Dec-2024,zwong@example.net,"96794 Carl Road, Port Lisachester, MP 72069"
a1c4214f-6ddf-45fd-8d33-515b226f390f,JAMES WEAVER,laptop B,36.0,317.9,03-Jun-2024,,"685 Michael Orchard Apt. 996, South Danielle, NC 25057"
258db4b7-b478-48f6-85c9-a2c03c5fc29b,KATELYN ROMAN,laptop B,35.0,21.94,01/14/2025,invalid,"5242 Torres Fort, New Susanside, NM 40458"
95c0e063-8eec-47e4-a983-51ea6c8abcf2,ANGELA REILLY,laptop B,1.0,395.06,07/21/2024,invalid,"28046 Clayton Unions Apt. 241, Shirleyburgh, IA 33971"
0f5cc8a6-872e-461e-a916-8917c06969b8,LISA HERNANDEZ,laptop A,22.0,408.53,04-Oct-2024,invalid,"28013 Harris Forge Suite 324, Joelfort, NV 35375"
511c21bb-f5fb-4928-8af0-86cddf1cf672,ASHLEY BERGER,laptop A,37.0,355.78,29-Jul-2024,,"1074 Martin Ford Apt. 313, Jefferyhaven, WY 54190"
2abd425f-8d1d-4393-b0a5-30d25e421ac9,JOSEPH MCDONALD,laptop C,6.0,239.44,26-Oct-2024,langchristina@example.net,"357 Michelle Parkway Suite 220, Port Larryburgh, WA 90725"
d80cc2ed-067c-41e4-af83-189ca7722ba7,GINA BELL,laptop C,44.0,480.55,01/29/2025,,"5071 Payne Mall, West Kevinside, NY 43895"
d52f3d99-1c61-4d1b-b0eb-963882c7bddb,JOSEPH ANDERSON,laptop C,42.0,225.28,2024-05-19,qramirez@example.net,"74498 Frederick Meadow Suite 235, Mitchellstad, WY 56216"
6034a104-d5e3-4008-b628-29e298ece173,JENNIFER HALL,laptop C,50.0,253.99,26-May-2024,invalid,"051 Brown Lane, South Samantha, WY 72102"
3301b1f4-aa36-40f7-8816-cf72f45f4d1b,MICHAEL LAWSON,laptop A,31.0,382.33,2024-09-04,,"9999 Leonard Inlet Suite 121, East Kenneth, WV 89733"
99af4948-cc81-47cf-9ffb-d9f6a53a7b95,MICHAEL WARNER,laptop C,4.0,53.98,24-Sep-2024,millerandrew@example.com,"4418 Jackson Way, Kathyfort, MI 52736"
2e9a3b0c-c500-4c58-95bc-05a80f1abee0,JEFF PHAM,laptop A,28.0,226.04,2024-11-19,katherine95@example.com,"766 Scott Mills Suite 416, Lake Heatherland, GU 17619"
fc90d2a1-26ba-4867-a17d-c5591d5db45a,BRENDA LOPEZ,laptop D,26.0,429.6,01/26/2025,kimberlyhall@example.org,"USS Anderson, FPO AE 07525"
b1a2be16-0d89-430c-8bcd-62b7be25dffe,MEGAN LEE,laptop A,19.0,145.24,03/18/2024,invalid,"1406 Higgins Drive, South Kariburgh, NV 34333"
,,,,,,,
d803828c-d8d3-4f3b-b15a-97f6312b6520,JULIE LOPEZ,laptop A,47.0,459.18,18-Feb-2025,michaelsandoval@example.org,"1305 Victoria Court Apt. 267, New David, ID 06550"
8d60c361-4998-4fa2-82d9-39751f6303e4,SCOTT RICHARDSON,laptop B,34.0,271.19,06/22/2024,brian97@example.org,"556 Jack Summit, Hernandezville, WV 66884"
654f1a4d-287b-4145-947b-09a7377cd269,ROBERT REILLY,laptop A,12.0,102.46,03/04/2024,invalid,"551 Jonathan Lodge, Jenniferchester, ME 21913"
091a5553-8afa-48c1-8a61-0e3579cd3c45,BRITTANY CANNON,laptop A,18.0,455.59,19-Jul-2024,,"USNV Simpson, FPO AE 41239"
3729cad3-1ae1-4e13-92fb-7da4c65b7c0f,ASHLEY HICKS,laptop C,4.0,103.0,2024-05-28,kennetholsen@example.net,"12363 Mitchell Glen Apt. 367, Murphyside, AK 33945"
a3a5248c-651f-4bea-b57e-f0fd6f5ea127,DEREK PARKS,laptop A,2.0,473.49,2025-02-08,holly40@example.org,"64109 Walter Summit, Johnsonmouth, ID 23812"
e2a04d57-92c3-4a96-9331-cdf98aa117f8,ANN BARNES,laptop D,42.0,179.65,06-Aug-2024,,"632 Angela Circles, South Cherylmouth, IL 68955"
059fe59f-5434-46d4-9339-db7fa16e8189,LINDSAY EVANS,laptop D,9.0,460.53,2024-09-29,,"398 Bates Pine, Annland, WV 29060"
31f203fe-75ad-48bc-b4b3-cbd0b9ea99eb,MICHELLE ONEILL,laptop B,35.0,422.84,08/25/2024,jwright@example.com,"104 Douglas Walk, Wesleyberg, FL 21209"
34a1faa0-ccac-4504-b618-7232c318dda5,JOSHUA CHAVEZ,laptop C,16.0,237.46,2024-08-24,,"4319 Joseph Spring, Jeremymouth, DE 43062"
058d6159-8c0d-497e-a35b-c3763ed6ce37,YOLANDA WILLIAMS,laptop B,34.0,321.74,03/01/2025,,"981 Bullock Overpass Apt. 897, West Thomas, FM 79567"
f5a26fe0-d6cd-448c-a731-c99700d7d7b8,EDWARD MEDINA,laptop C,26.0,408.8,2024-11-12,,"6601 Ponce Islands Suite 872, Katherineton, KS 02454"
fdd259b6-ac25-44ad-89ff-8c43959093c2,CHRISTOPHER MORGAN,laptop C,4.0,273.66,2024-03-22,,"761 Tiffany Corner Suite 226, South Cherylhaven, OK 27539"
a8f9721a-9b06-46ce-9639-0bc121f4ebe0,MIRANDA GORDON,laptop C,11.0,261.46,2025-02-27,invalid,"418 Wells Inlet Apt. 789, Lake Ashley, KY 47109"
16f7a1d4-1f31-4d74-975a-9226783a8853,EMILY NGUYEN,laptop A,49.0,154.42,14-Jul-2024,invalid,"5649 Morris Summit Suite 981, Josephmouth, NC 26575"
414886ee-b3c7-483d-ba4f-921c73a5511a,THOMAS PATTERSON,laptop A,20.0,480.18,20-Jul-2024,,"44707 Amy Plain, South Zacharyburgh, NY 93784"
2fdb8874-2156-45c7-a58b-a55584fe0f3e,APRIL ROWE,laptop C,21.0,425.55,05/03/2024,robertsonricardo@example.net,"03706 Elizabeth Dam Apt. 174, North Jennifer, AS 65443"
dcafd2db-b7ea-440e-8aaf-5c576694d21f,KELLY VINCENT,laptop D,8.0,247.18,09/03/2024,twilson@example.net,"59428 Turner Creek, South Marissaville, ID 37621"
,,,,,,,
b69c879e-0ea5-4606-a811-ea5ec7b5e588,LOUIS MARTIN,laptop A,41.0,255.5,03/21/2024,invalid,"6842 Bryan Extensions, East Sharon, MS 68643"
6c3ee7b6-1a22-44da-8eed-29d47c93f733,LAWRENCE GENTRY,laptop B,1.0,295.2,2024-03-11,bowenjohn@example.net,"307 James Junction Apt. 424, Adamburgh, MO 65755"
5ac77b44-2822-491a-9ae8-27d210defa4d,BRYAN WARE,laptop C,29.0,138.07,01/25/2025,,"1084 Nicholas Bypass, Guerrerofurt, LA 16944"
,,,,,,,
2e5d029a-74a2-422e-bb1c-56ebabbcdb18,PHILIP MCGEE,laptop D,3.0,322.53,16-Aug-2024,,"610 Jimenez Gardens, Valenzuelaville, MH 47411"
afc04906-b067-4c7e-8a9b-5ecb5ab78b52,JENNIFER CAIN,laptop C,4.0,496.73,2024-06-20,thorntonsarah@example.net,"5560 Judy Ridge, Jacobsstad, DE 32675"
5f0a1c96-c484-4d20-8f07-61512762b289,TERESA KING MD,laptop C,14.0,107.57,05-Oct-2024,,"916 Fuller Mount, North Michael, HI 58997"
f6dd2b10-e4e1-4dd9-bbfa-191836774004,ROBERT HAYDEN,laptop D,19.0,293.16,2024-03-14,invalid,"07088 Robert View, Scottville, MH 73093"
6ea1c809-9204-4d6c-87d1-eade55c4f9b0,JOHN TOWNSEND,laptop C,32.0,262.44,04/09/2024,nicolewilliams@example.net,"77076 Michael Walk Suite 726, North Eileenview, PW 46183"
2778b8c7-c892-449e-bf3d-1f6f451879ea,JERRY JOHNSON,laptop B,45.0,362.9,2024-04-20,invalid,"19237 Gregory Park Suite 793, South Michelle, AK 91963"
897f7608-29ee-44ad-b876-1d59f455bd20,DEBBIE SMITH,laptop B,32.0,320.74,08/14/2024,,"379 John Lodge, East Brianland, ND 02818"
d916a737-b438-4d1c-9a05-697451d50857,MICHAEL SMITH,laptop D,35.0,169.61,2024-04-14,,"59789 Kelsey Creek, Francofort, NY 83113"
cc49854a-0036-4938-b5ac-2ddd14670146,SARAH VAUGHN,laptop D,23.0,185.38,11/28/2024,,"4727 Michael Route Apt. 669, New Briannaland, MN 25449"
c81f7881-fb17-4d21-ad23-66a5ea70987e,DANA ABBOTT,laptop B,30.0,375.64,11/03/2024,andersonjack@example.org,"85540 Nancy Ramp Suite 077, Port Kaylaville, MI 26544"
c5db699c-9be4-4783-afc4-f962be4f547e,MARK AVILA,laptop C,25.0,253.87,2024-10-13,invalid,"51943 Dixon Point Apt. 744, West Chelseashire, WI 61413"
d8486ee0-628b-4315-a270-fe44ece2043f,ALYSSA BELL,laptop D,27.0,463.92,11/26/2024,,"8208 James Ford Apt. 833, Port Melissa, WI 12659"
cb9b6f20-a08c-40e4-be25-cee05c2306aa,DONALD GIBSON,laptop A,28.0,115.95,2024-09-17,,"59198 Cindy Stravenue, Stephanieborough, CO 11503"
08be8aaa-fa7d-47e0-b92b-6405f046de91,BRYAN VEGA,laptop C,21.0,268.21,12-Apr-2024,,"Unit 8181 Box 0889, DPO AA 49299"
ad4c5cab-4560-4e4f-92aa-099d32bd46b5,MR. MATHEW BENTON,laptop A,39.0,439.62,16-Mar-2024,,"PSC 5088, Box 1628, APO AA 29279"
1e66a2b4-44b9-466c-8cb7-18b981cda2a9,BRITTANY STRICKLAND,laptop B,33.0,309.82,19-Sep-2024,,"06779 Hutchinson Circles, Angelahaven, OH 09629"
70679239-b231-4ebb-b873-c57797767c72,JONATHAN THOMAS,laptop D,9.0,69.35,16-Feb-2025,,"480 Boyer Street Apt. 465, West Erik, DE 91662"
a8cfbc0a-cdf6-4c34-bf21-dd1ec6d8705b,VICTOR HUANG,laptop C,39.0,101.88,09/30/2024,,"5348 Walker Lakes Apt. 703, South Stacy, VA 83617"
37dce130-007c-425a-bb44-9ad643f5f2ad,MRS. CANDICE FITZGERALD,laptop A,4.0,295.25,08/27/2024,,"7816 Gomez Lakes Suite 868, Roychester, PR 72490"
0f5be9df-af28-4b26-b874-3b06342be738,ROGER PEREZ,laptop A,19.0,131.85,2024-06-19,invalid,"7272 Jesse Shore, Ingramfort, AS 42171"
1db546e5-e115-45c4-8b17-046b07e3e53f,DR. TAMMIE REYES,laptop B,41.0,197.3,16-Jul-2024,invalid,"960 Jacob Dam Apt. 857, Lake Kevinchester, DE 28306"
74b8ebb9-956b-48eb-af1b-3eefe4059fd3,RICHARD RIOS PHD,laptop D,47.0,162.6,2024-06-30,bruce96@example.org,"54611 Bates Track Suite 068, Lake Carrieside, CO 27493"
e773bd9c-7aa7-41ed-960f-7eb49a507868,NICOLE EVANS,laptop B,40.0,93.22,06/18/2024,invalid,"1868 Kenneth Rest Apt. 724, Davidside, VI 86063"
a4a5dce7-f735-464a-9fa2-2156f7cd2cbe,VERONICA MCCONNELL,laptop D,19.0,213.48,09/18/2024,,"USNS Wilson, FPO AE 85435"
1539ca9e-767d-4991-ae00-2841c1f7d1cf,VICTORIA MORALES,laptop C,41.0,39.86,08/16/2024,fergusonfrank@example.com,"388 Robert Loop Apt. 764, Brownhaven, AL 78315"
e16f5cd2-0174-44e8-9415-6eb24be173f1,BRIAN THOMPSON,laptop A,20.0,410.85,07-Mar-2024,invalid,"943 Ryan Lodge, South Toddfurt, ME 32998"
7323ef05-cd32-40e1-8065-68b7a7870a31,AMBER MORA,laptop A,45.0,470.41,21-Dec-2024,,"49232 Dakota Turnpike, Bushton, ME 95562"
c68b9a43-08cc-478b-a700-94a94af680ba,SCOTT BOWMAN,laptop A,13.0,387.52,24-Jul-2024,hudsonroy@example.net,"6775 Oneill Plaza Suite 881, East Shawn, WV 32832"
5518bdc3-fabe-4fa3-895c-da6148972375,MARTHA REYNOLDS,laptop A,33.0,39.1,09/14/2024,invalid,"18004 Jonathan Valley, Lake Robert, FM 17584"
1e8c5119-7a76-4446-821f-37a5f977b959,AMBER KELLY,laptop C,36.0,120.86,2024-04-06,webbdaniel@example.org,"0443 Mitchell Cliff, Morganmouth, LA 46456"
5d494c1b-9fb7-4be1-8bbb-2e54fcc8982b,NATASHA MCBRIDE,laptop B,2.0,98.36,2024-11-15,,"5012 Brooks Junctions, East Tonyview, TX 38861"
94ff3155-f255-447d-a246-046233d014ef,WILLIAM WANG,laptop D,40.0,370.14,09/09/2024,,"6717 Michael Tunnel, South Leahview, HI 40210"
ba349efa-3d06-48ee-8ea0-5b55c23e3cdd,DERRICK ROBERTS,laptop A,44.0,371.47,2024-10-28,invalid,"257 Carl Summit, South Rodney, SD 65621"
94c1950f-56bc-4df3-850b-1dc8e85b3957,ANNE NORRIS,laptop B,3.0,170.26,25-Feb-2025,snash@example.net,"217 Walker Square Apt. 406, Richardston, NJ 41902"
7aefea2a-5dc0-4727-8b13-8f13dfb6f056,RACHEL BAKER,laptop C,46.0,175.75,19-May-2024,hmorrow@example.org,"41771 Sanders Cove Apt. 233, Lynnmouth, LA 89567"
3a52d997-fedb-4416-9311-c355db482fe5,MONICA HOWE,laptop D,10.0,383.95,01/08/2025,jeffreylewis@example.net,"19031 Allen Green, North Kimberlyside, WY 78257"
c036f5c3-84b5-47c0-bdb4-f1a3efab6248,ERIC HALL,laptop A,22.0,142.19,2025-01-21,clarkeallison@example.net,"56143 Ramirez Ports, North Adam, NH 92522"
1917e29f-4c89-40e8-a2b6-908babedc20a,MATTHEW GRANT,laptop A,32.0,321.82,30-Jan-2025,glenndaniel@example.net,"87584 Gonzalez Field, North Isabella, TN 67392"
027f5077-a0e4-46da-bfd3-c024e646b9d1,WILLIAM WILSON,laptop B,28.0,276.95,29-Apr-2024,invalid,"689 Theresa Spur, South Nicoleville, MT 77031"
5c8ca608-268f-4409-bd11-9ddaad019293,CHRISTINA DAVIS,laptop A,2.0,364.04,2024-12-27,harrisdylan@example.net,"2338 Margaret Harbor Apt. 846, Castroport, MP 14860"
3e7753e8-2409-4dfe-b37c-a92b06893778,RUSSELL WOODS,laptop A,44.0,382.38,26-Dec-2024,,"0214 Buchanan Spur Suite 379, Allenmouth, RI 39105"
1284111d-ff90-4752-95f4-42c584a41b97,JAMES PHILLIPS,laptop A,32.0,53.56,06/13/2024,,"228 Jones Hollow Apt. 277, Williamchester, GU 35115"
94a34afd-bdd4-42da-b78a-38f2ae3cdf3d,JENNIFER MARSHALL,laptop A,47.0,295.73,10/30/2024,,"05847 Lee Walk Suite 089, Brooksbury, MD 66408"
da2938ba-4fce-43df-81d3-3e2587c01d69,ALLISON SMALL,laptop C,29.0,164.35,08/28/2024,,"9936 Sara Stravenue, Mcdonaldburgh, MT 41370"
75894b35-2b0f-43f0-8004-5eb61ab7961c,ROY HOLLAND,laptop A,4.0,407.02,16-Aug-2024,,"USCGC Beard, FPO AE 34600"
c7e17809-deb5-4732-a94f-05ff1983592b,KEITH PENNINGTON,laptop B,11.0,186.42,2024-10-28,,"67330 Lopez Rest, Kaitlinbury, NJ 44897"
60496163-3a65-4977-b5cb-438b6e7d14b1,MARY PERKINS,laptop B,1.0,313.17,07/30/2024,,"8371 Taylor Brook, Martinland, MN 13649"
e426d9eb-e19c-4568-becb-1ec92ff97afe,CLIFFORD CHASE,laptop B,42.0,249.8,02/20/2025,invalid,"4105 Torres Club Suite 316, Johnsonview, NJ 72355"
bb6eabd3-8e43-4a0e-9827-3f3724472fed,MARY CLARKE,laptop A,40.0,229.58,27-Aug-2024,invalid,"808 Nelson Fork Apt. 455, Lake Kelly, NY 65079"
bfc99603-17fe-4ac2-aa8c-248838ce94f0,JENNIFER LEE,laptop B,46.0,409.0,22-Aug-2024,,"905 Ferrell Garden Apt. 091, North Rachelshire, MP 45065"
fbaccc68-e16d-4bbe-ac1b-0978930dca40,MONICA SPENCER,laptop C,19.0,313.49,07/21/2024,fholmes@example.com,"1081 Tiffany Circles, Michelleborough, UT 68723"
444822e7-2478-4cb0-9693-baa77de5209c,KYLE WILLIAMS,laptop D,43.0,246.2,2025-01-01,invalid,"176 Ryan Pass Apt. 102, Fieldsburgh, PR 89898"
04eda32f-2041-4cb3-b803-56c8f0f95025,MONICA GREENE,laptop B,46.0,305.27,09-Nov-2024,kevinkirby@example.net,"759 Hopkins Junction Apt. 710, New Robert, CO 67029"
4226a11d-a4fb-4ae9-85d2-4f1e15b4485a,CODY ROBBINS,laptop B,40.0,431.52,06/20/2024,lawrencefrazier@example.org,"4609 Natalie Centers Apt. 477, East Patrick, VA 29517"
7c203541-8429-446b-8a91-dc343abdc3f3,STEPHANIE FOWLER,laptop B,18.0,403.59,2024-09-03,,"3619 Melvin Roads, South Stephaniefort, PA 27764"
cbf02036-66c7-4437-be6b-cb9930481428,LESLIE SHEPHERD,laptop D,3.0,275.0,21-Feb-2025,invalid,"746 Lynn Extension Apt. 998, Waltermouth, IA 03101"
6afbfe11-4af4-466d-8aad-c99f9afae167,APRIL DAVIS,laptop C,34.0,121.95,08/21/2024,invalid,"5358 Daniel Courts, East Jeremy, IL 50743"
a26da940-4a53-4684-ba5f-d26387cea0ad,ROBIN DIAZ,laptop B,20.0,462.02,16-Jan-2025,invalid,"56535 Rogers Turnpike, Bradleyfort, AR 18235"
efc041e3-262c-447a-b713-dd9791dc571f,MICHAEL KELLEY,laptop D,2.0,203.71,22-Feb-2025,yhiggins@example.org,"3423 Ryan Hill Apt. 657, Orozcohaven, CO 25229"
e789c018-7c9c-4c7c-b83d-daba85b7d39a,DAVID ARNOLD,laptop B,49.0,471.31,07/31/2024,invalid,"86658 Castillo Mountain Suite 289, Jamieport, DC 76978"
b0dc21ab-0947-4d36-b63c-66ed889e0308,VANESSA SIMS,laptop A,19.0,70.5,11-Apr-2024,invalid,"66273 April Oval, Watersland, CO 89667"
be817913-253f-4c37-9e7c-a76cd7937cdb,WILLIAM WINTERS,laptop C,48.0,396.59,02/26/2025,,"489 Thornton Curve Suite 298, New Kimberly, FL 77150"
fb881c3f-de0c-48a8-9a19-02e3fb131532,ERIN CLARK,laptop D,42.0,128.94,12/07/2024,,"Unit 6835 Box 0190, DPO AA 26261"
,,,,,,,
cf0c9eb7-5e71-41f6-9b55-538320d8d919,EMILY PALMER,laptop C,8.0,393.48,2024-03-18,invalid,"95413 James Road, Tranport, ME 72283"
687603f8-9a4e-4e27-9eec-0c0553851beb,RENEE POWERS,laptop D,13.0,252.13,2024-11-11,,"PSC 1911, Box 6088, APO AA 90836"
5eef47bb-e95c-4dcb-915d-ad605b67d7a5,JASMINE PEREZ,laptop D,29.0,464.66,01/12/2025,,"052 Martinez Shoals, North Victoria, WV 90201"
05f04f35-2ecd-429c-82fb-e2915db27a33,SHARON ROBINSON,laptop C,21.0,490.03,16-Sep-2024,,"604 David Plaza Apt. 788, Phillipsshire, NC 55058"
91753ea7-66f5-4fbb-a19a-b51aba4ca586,RICARDO MULLEN,laptop B,50.0,36.26,24-May-2024,invalid,"916 Jensen Squares Apt. 779, Shannonmouth, PR 55903"
202fe58f-dc05-49b4-b94e-a6c1ddf95eaa,JAMIE KELLY,laptop D,3.0,106.15,2024-09-16,invalid,"Unit 2562 Box 2556, DPO AE 94960"
99936d9f-d608-455e-9259-d1186cdcf877,MR. NATHAN GOODWIN,laptop B,49.0,139.84,2024-03-30,invalid,"13810 Reginald River, Lake Lori, WI 38351"
74fdfc75-a855-4487-a470-66531c281334,TAMMY MOORE,laptop B,1.0,258.99,01/08/2025,,"00828 Thomas Pines Apt. 335, Kennedyberg, DC 78881"
3ff406cc-02a5-4a79-b446-7fff192ef6fb,THOMAS THOMAS JR.,laptop B,44.0,319.9,26-Jan-2025,invalid,"2098 Peters Crossroad Apt. 634, Tracyshire, OR 23937"
4feb68ed-5b0a-4a1a-8b8f-cf2247250203,AMANDA EVANS,laptop B,42.0,170.31,01/23/2025,invalid,"97444 Brown Club, South Lisaburgh, NH 26055"
27a926cb-33bb-43aa-9db5-52611304fa8d,WILLIAM JACKSON,laptop A,6.0,82.4,2024-11-05,,"16962 Kelly Summit Suite 851, Nixonberg, CT 99555"
da020291-fc8c-4ac0-bf18-ee8a620636a7,KATHERINE FREEMAN,laptop B,6.0,187.43,10/26/2024,,"87469 Cook Turnpike Suite 048, East Willie, NJ 61890"
7c4b9120-2dde-4bca-a151-266d7d3984ad,APRIL ALVARADO,laptop D,30.0,295.0,2025-01-31,,"3615 Kenneth Islands Suite 149, Maryshire, RI 34103"
61465b49-ee06-4c58-bff1-623682efe54f,KATHERINE MILES,laptop A,22.0,328.72,2025-01-02,ruben23@example.com,"1645 Nicholas Pines, New James, PR 88994"
524e6e12-c5df-4872-804e-d4c64dd3ef9a,JEFFERY KELLEY,laptop A,22.0,72.84,2024-06-02,,"1444 Vincent Tunnel Suite 847, Ricechester, ME 20791"
6309e6ef-7c7e-4db9-855b-6cf3bfadb80a,HEATHER BROWN,laptop D,23.0,484.03,20-Jul-2024,,"0597 Sara Heights Apt. 590, Tamarabury, CA 30908"
1bd323f2-b922-47b3-ad45-7447b0039e12,RAYMOND HERNANDEZ,laptop C,11.0,266.05,2024-10-23,,"04901 Danielle Land, South Markton, AL 64803"
40a44ef8-35e1-4b05-88d1-5b63f9d46a63,MICHAEL FARMER,laptop B,11.0,418.12,2024-11-23,,"9150 Christopher Street Apt. 787, Franciscohaven, MN 62980"
,,,,,,,
48d8ed80-7e83-4494-8ed7-de3fece04bc2,MR. ROY WILSON,laptop D,6.0,197.78,2024-03-11,invalid,"289 James Unions, Smithview, PA 45077"
84033f1f-5177-4d8b-a4de-aacdd1d56642,CHAD MILES,laptop A,14.0,221.5,18-Jul-2024,,"10723 Richard Flat Apt. 844, North Emma, TN 51029"
88abdef1-a656-46bd-93a8-41d12d4f87d9,RICHARD ADAMS,laptop A,26.0,433.98,12-Aug-2024,,"Unit 7359 Box 5090, DPO AP 97601"
fc735f64-15cf-4dbd-b204-495d2ad4c13f,ANDREA FOX,laptop A,13.0,317.22,11/22/2024,invalid,"855 Baxter Overpass Suite 247, New Christina, NJ 81913"
69c3c0f8-f1a5-4f3c-b501-b72a4f64b993,SEAN CARTER,laptop C,37.0,340.44,09/25/2024,,"48723 Roy Wells, Forbesville, ND 73148"
3d241310-dd89-474e-b859-b1169c8737aa,VICTORIA MENDOZA,laptop C,10.0,358.95,21-Aug-2024,invalid,"USNV Jenkins, FPO AP 25075"
bdb9130d-d201-4cfb-ab5b-11809fdcada4,BRENT LEE,laptop D,11.0,338.85,2024-07-11,wlivingston@example.com,"6832 White Neck, New Jessica, HI 86466"
44289258-5203-4c0b-adf6-1ae5f0a71663,APRIL COBB,laptop A,2.0,197.02,2024-05-10,,"75598 Patel Parkway, East Savannahburgh, TX 49221"
,,,,,,,
,,,,,,,
4576680c-5aef-464f-aaf7-9bc53b5f8a62,CHRISTOPHER COX,laptop A,19.0,144.24,21-Mar-2024,,"602 Robin Island Suite 528, Jeffreystad, NH 41826"
3008343a-73b0-449c-bf13-7700285ff12f,JONATHAN LARSEN,laptop C,49.0,34.41,11/13/2024,invalid,"93965 Rasmussen Course Suite 327, New Richard, PA 09432"
78c2ae85-3140-44b0-a84e-9641a5c32f3d,SCOTT HORTON,laptop B,6.0,399.26,13-Apr-2024,johncrawford@example.org,"9766 Evans Road, Lake Toddborough, MI 31840"
08d26663-2449-412d-8c12-bc034cbc68b3,DESIREE GARCIA,laptop C,29.0,45.65,2024-03-05,huntjillian@example.net,"5397 Ryan Square Suite 970, West Morganberg, AS 58311"
9b23c21b-99c8-400d-8848-be1fd526f4ec,JENNIFER WILSON,laptop C,15.0,492.43,14-Oct-2024,,"71129 Murphy Mall Suite 515, North Rodney, NV 49513"
cfdc2e29-6b48-4a43-9ec7-258c65191cf8,CARL REEVES,laptop B,26.0,54.39,2024-09-15,,"1947 Mcgee Island Apt. 127, Daniellemouth, WY 69352"
1893ca14-bf73-460d-b71b-6e2442b598c8,JAMES FARLEY,laptop A,12.0,220.47,2024-11-28,mcconnellalicia@example.net,"5731 Terrell Road, Port Jeffland, NM 56019"
179d8c9e-0d91-4c72-8e46-930a62c20040,RICHARD HILL,laptop A,28.0,52.37,05/03/2024,dustinpatterson@example.org,"53159 Turner Islands Apt. 411, Philliphaven, FM 42652"
7f11ac2e-7c3e-4d62-87f7-116457bbd316,SHELLY CAMPBELL,laptop A,38.0,277.71,2024-07-09,richard34@example.com,"961 Matthew Rapids, Jamesside, MO 45763"
072c5952-1c69-413c-94b7-74f7b877fffb,WILLIAM HANSEN,laptop C,46.0,330.37,13-Oct-2024,erodriguez@example.net,"930 Thomas Drive Suite 145, Bradleychester, NV 40152"
70cf9b40-b145-46d2-b39e-25865da4ae76,BRYAN STEWART,laptop C,4.0,400.48,2024-05-14,,"35425 Suzanne Land Apt. 453, Brianville, MS 92013"
d2bf7984-bcd0-4bd1-a89e-fdae5fdb758b,JASON DICKSON,laptop C,10.0,200.55,09/04/2024,invalid,"4007 Perry Estate, East Susan, NV 96171"
735778e3-51fa-4ea7-a255-c41f03092105,DUSTIN MEJIA,laptop D,23.0,310.05,14-Apr-2024,,"06652 Flores Meadows Apt. 607, West Stephen, NM 11645"
31797bfb-360f-44c3-9b43-ca5680981361,ANN WEBER,laptop A,45.0,448.73,28-Jun-2024,zrodriguez@example.net,"793 Lance Field, Franklinmouth, VA 71721"
a717da97-5e8f-4893-97d1-ec40d9ebb07f,EVAN QUINN,laptop A,39.0,235.23,26-Feb-2025,sarah26@example.com,"2860 Jones Bridge, Catherineborough, WI 64009"
2c7bcc5e-7934-43a8-b0b8-1dc72f61c15f,MRS. SARA GARCIA,laptop D,42.0,91.44,05-Mar-2024,steincory@example.org,"43004 Anderson Gateway Suite 599, Sophiachester, HI 80526"
61fcc8ac-9873-44f1-9630-1302174185c0,AARON LEE,laptop A,24.0,164.43,01/17/2025,,"477 Carney Harbor, South Heatherborough, AZ 63448"
6675515b-bced-4bcb-a088-6365ad8c818a,LINDA MEYER,laptop A,2.0,16.0,2024-12-02,invalid,"34345 Boyd Wells Suite 102, Port James, VI 09193"
336dc27e-3fa7-4be7-b400-c3c005f3c3e4,FELICIA CRANE,laptop C,20.0,423.3,04-May-2024,scottlatoya@example.net,"9457 Javier River, New Heather, AL 09962"
ea5d7aa3-9be9-462b-9aa6-de8f1522f6cb,KRISTI GUTIERREZ,laptop D,12.0,208.2,2024-11-12,,"Unit 7215 Box 8952, DPO AE 84134"
d0230664-6154-4994-a156-b80db8da5fb1,ELAINE BROWN,laptop C,42.0,84.29,10/17/2024,gabriel19@example.com,"0058 Jason Courts, Wrightborough, NY 32418"
89d711ba-0a78-457e-bb93-1224da50195b,TIMOTHY MORA,laptop D,11.0,136.6,06/18/2024,,"014 Scott Parks, Angelamouth, FL 36760"
5d3a54b3-5677-4d11-9a1b-bada96f47543,HALEY FARMER,laptop D,18.0,401.51,2024-09-20,invalid,"51714 Fowler Harbors Apt. 096, Rodriguezmouth, WY 03547"
237c95b4-2ec9-4e30-8d42-b0efa84977cb,DENISE SOLOMON,laptop A,17.0,336.06,20-Oct-2024,invalid,"73879 Thomas Freeway, Port Jason, MO 83625"
1b640d53-2237-4df7-803c-af9fbc113bc6,PETER STEPHENS,laptop A,36.0,417.75,02/01/2025,invalid,"602 Donaldson Club Apt. 217, Michaelland, PR 14890"
